recipe_id,recipe_name,cuisine,carbon_tier,total_co2e_kg,calories,protein_g,fat_g,sugar_g,fiber_g,carbohydrates_g,sodium_mg,avg_rating,total_reviews,is_vegetarian,is_vegan,servings,estimated_cost_usd
RCP03732,Indian Appetizers Special 149,Indian,high,8.259760499999999,625.0,19.0,15.0,8.0,7.0,50.0,660.0,4.2,4783.0,True,False,4.0,17.39
RCP03733,Butter Chicken,Indian,low,0.7746699999999997,773.0,14.0,18.0,8.0,13.0,64.0,333.0,3.7,4736.0,True,False,5.0,11.92
RCP03734,Tandoori Chicken,Indian,high,14.977462999999998,274.0,20.0,15.0,13.0,8.0,61.0,1444.0,3.8,4088.0,False,False,3.0,13.7
RCP03735,Paneer Tikka,Indian,low,1.3242199999999997,748.0,17.0,24.0,12.0,6.0,36.0,1090.0,4.6,377.0,True,False,3.0,12.1
RCP03736,Tandoori Chicken,Indian,high,40.27015,652.0,30.0,34.0,15.0,9.0,68.0,321.0,5.0,3944.0,False,False,3.0,21.51
RCP03737,Indian Appetizers Special 154,Indian,medium,4.205946,502.0,49.0,35.0,6.0,14.0,52.0,1232.0,4.8,2851.0,False,False,4.0,18.06
RCP03738,Tandoori Chicken,Indian,high,13.735439999999993,376.0,35.0,37.0,3.0,10.0,40.0,682.0,4.5,2271.0,False,False,7.0,11.26
RCP03739,Indian Appetizers Special 156,Indian,medium,2.2895999999999996,628.0,49.0,16.0,2.0,10.0,79.0,327.0,4.7,3197.0,False,False,4.0,9.56
RCP03740,Indian Appetizers Special 157,Indian,low,0.8756499999999999,198.0,17.0,27.0,4.0,12.0,44.0,944.0,4.5,1991.0,True,False,3.0,19.91
RCP03741,Indian Appetizers Special 158,Indian,high,23.13352,680.0,21.0,32.0,4.0,9.0,48.0,1313.0,4.9,3934.0,False,False,4.0,22.41
RCP03742,Biryani,Indian,high,41.53267999999999,506.0,27.0,23.0,2.0,4.0,35.0,1273.0,4.5,2576.0,False,False,3.0,5.29
RCP03743,Naan,Indian,medium,2.3033999999999994,159.0,16.0,25.0,13.0,3.0,40.0,698.0,4.0,835.0,True,False,2.0,3.32
RCP03744,Samosa,Indian,high,34.888920000000006,493.0,33.0,39.0,17.0,14.0,40.0,1011.0,4.0,3287.0,False,False,2.0,23.24
RCP03745,Samosa,Indian,medium,7.7246869999999985,723.0,41.0,27.0,14.0,4.0,74.0,1432.0,4.6,3567.0,False,False,3.0,17.16
RCP03746,Indian Appetizers Special 163,Indian,low,1.2484699999999997,375.0,16.0,22.0,3.0,13.0,62.0,948.0,3.5,3764.0,True,False,3.0,9.3
RCP03747,Chole Bhature,Indian,medium,2.5963899999999995,516.0,19.0,18.0,11.0,4.0,78.0,583.0,4.5,4525.0,True,False,7.0,12.42
RCP03748,Indian Appetizers Special 165,Indian,low,1.444585,390.0,6.0,27.0,7.0,2.0,44.0,1137.0,4.3,2973.0,True,False,6.0,3.09
RCP03749,Masala Dosa,Indian,medium,7.7710349999999995,700.0,25.0,17.0,17.0,9.0,69.0,758.0,4.4,66.0,False,False,7.0,19.89
RCP03750,Biryani,Indian,low,1.4477699999999998,253.0,7.0,14.0,6.0,9.0,37.0,1282.0,4.1,3037.0,True,False,5.0,10.04
RCP03751,Tandoori Chicken,Indian,low,1.7078899999999997,775.0,13.0,25.0,13.0,6.0,57.0,246.0,4.5,2978.0,True,False,5.0,2.5
RCP03752,Biryani,Indian,high,21.219296500000002,216.0,30.0,25.0,3.0,13.0,42.0,1338.0,3.6,2613.0,False,False,6.0,12.73
RCP03753,Indian Appetizers Special 170,Indian,high,57.7837,267.0,38.0,28.0,11.0,12.0,47.0,1310.0,4.7,3086.0,False,False,5.0,7.86
RCP03754,Tandoori Chicken,Indian,high,22.45805,416.0,21.0,37.0,13.0,9.0,52.0,1077.0,4.9,3487.0,False,False,3.0,10.95
RCP03755,Dal Tadka,Indian,high,20.163905,605.0,20.0,31.0,10.0,13.0,45.0,1084.0,4.2,3016.0,False,False,4.0,9.81
RCP03756,Indian Appetizers Special 173,Indian,low,1.7001499999999998,717.0,14.0,10.0,10.0,6.0,62.0,481.0,4.6,3971.0,True,False,5.0,19.0
RCP03757,Biryani,Indian,medium,3.9180299999999995,208.0,14.0,23.0,5.0,3.0,40.0,359.0,4.3,457.0,True,False,2.0,17.24
RCP03758,Biryani,Indian,high,33.54806,690.0,20.0,25.0,12.0,13.0,67.0,1203.0,3.6,1833.0,False,False,4.0,3.93
RCP03759,Idli,Indian,medium,7.628,671.0,43.0,29.0,7.0,3.0,38.0,594.0,3.8,3374.0,False,False,5.0,7.12
RCP03760,Butter Chicken,Indian,high,25.622605,678.0,48.0,36.0,11.0,6.0,43.0,944.0,4.3,4180.0,False,False,4.0,18.14
RCP03761,Indian Appetizers Special 178,Indian,high,8.886370999999999,181.0,41.0,20.0,10.0,14.0,47.0,1356.0,4.4,217.0,False,True,2.0,4.61
RCP03762,Indian Appetizers Special 179,Indian,low,1.02162,331.0,19.0,15.0,4.0,13.0,64.0,486.0,4.1,1378.0,True,False,6.0,12.2
RCP03763,Masala Dosa,Indian,low,1.3258499999999998,219.0,5.0,17.0,2.0,7.0,49.0,356.0,4.3,36.0,True,False,6.0,21.98
RCP03764,Idli,Indian,high,17.88092,751.0,40.0,26.0,7.0,14.0,33.0,869.0,3.7,2388.0,False,False,4.0,21.42
RCP03765,Gulab Jamun,Indian,low,1.9143449999999995,624.0,30.0,33.0,18.0,10.0,33.0,1142.0,4.4,3985.0,False,False,3.0,8.75
RCP03766,Dosa,Indian,low,0.8673349999999999,536.0,17.0,27.0,6.0,10.0,77.0,1246.0,3.5,1942.0,True,False,7.0,7.16
RCP03767,Dal Tadka,Indian,low,1.04887,611.0,16.0,24.0,19.0,12.0,74.0,796.0,4.1,1958.0,True,True,4.0,21.94
RCP03768,Chole Bhature,Indian,high,12.643661000000002,711.0,8.0,10.0,16.0,13.0,76.0,1426.0,5.0,2929.0,True,False,3.0,13.54
RCP03769,Indian Appetizers Special 186,Indian,high,44.32148999999999,505.0,46.0,23.0,19.0,7.0,67.0,490.0,3.6,1886.0,False,True,4.0,16.42
RCP03770,Indian Appetizers Special 187,Indian,high,19.299071999999995,680.0,43.0,17.0,11.0,2.0,43.0,1458.0,3.7,1262.0,False,False,7.0,9.89
RCP03771,Idli,Indian,medium,7.774964,357.0,17.0,14.0,9.0,11.0,37.0,1253.0,4.0,3164.0,True,False,2.0,8.47
RCP03772,Indian Appetizers Special 189,Indian,high,22.583948,468.0,27.0,34.0,15.0,11.0,45.0,1491.0,4.8,711.0,False,False,4.0,20.43
RCP03773,Dal Tadka,Indian,medium,2.2265899999999994,572.0,40.0,37.0,13.0,6.0,55.0,537.0,3.9,4286.0,False,False,6.0,13.61
RCP03774,Dosa,Indian,high,11.007441000000002,314.0,23.0,18.0,19.0,14.0,55.0,1361.0,3.8,1728.0,False,False,6.0,9.81
RCP03775,Masala Dosa,Indian,high,11.191833999999998,608.0,20.0,38.0,8.0,6.0,58.0,1000.0,3.9,4815.0,False,True,4.0,14.16
RCP03776,Idli,Indian,high,43.89419999999999,590.0,40.0,35.0,17.0,2.0,46.0,1335.0,4.7,1331.0,False,False,6.0,9.09
RCP03777,Tandoori Chicken,Indian,high,31.961854999999996,797.0,22.0,15.0,14.0,2.0,42.0,565.0,4.6,3267.0,False,True,2.0,3.34
RCP03778,Idli,Indian,medium,3.86419,523.0,5.0,21.0,17.0,2.0,47.0,847.0,3.9,4420.0,True,False,3.0,4.51
RCP03779,Indian Appetizers Special 196,Indian,high,9.157469999999998,533.0,21.0,20.0,6.0,11.0,36.0,771.0,4.9,1076.0,False,False,2.0,19.43
RCP03780,Naan,Indian,high,20.322982999999997,488.0,42.0,27.0,8.0,7.0,41.0,1476.0,4.4,3538.0,False,False,2.0,14.69
RCP03781,Dal Tadka,Indian,low,1.0547399999999998,477.0,8.0,13.0,9.0,10.0,56.0,491.0,4.2,1383.0,True,False,4.0,21.92
RCP03782,Indian Appetizers Special 199,Indian,high,9.4396845,650.0,31.0,34.0,7.0,11.0,43.0,424.0,4.0,2908.0,False,False,4.0,23.6
RCP03783,Butter Chicken,Indian,high,20.564880000000002,218.0,34.0,39.0,6.0,14.0,40.0,1357.0,3.6,202.0,False,False,2.0,12.46
RCP03784,Indian Appetizers Special 201,Indian,medium,6.564465,278.0,37.0,25.0,9.0,4.0,71.0,1261.0,4.5,4561.0,False,False,6.0,24.86
RCP03785,Vindaloo,Indian,medium,2.6914099999999994,603.0,43.0,37.0,17.0,6.0,69.0,1392.0,4.6,2853.0,False,False,5.0,10.3
RCP03786,Indian Appetizers Special 203,Indian,low,1.0763099999999999,692.0,17.0,13.0,11.0,12.0,31.0,362.0,3.9,3681.0,True,True,6.0,15.06
RCP03787,Paneer Tikka,Indian,medium,3.9396,577.0,46.0,39.0,15.0,8.0,72.0,1134.0,4.0,4720.0,False,False,6.0,15.4
RCP03788,Naan,Indian,high,36.360330000000005,223.0,25.0,19.0,19.0,13.0,62.0,714.0,4.8,2745.0,False,False,6.0,13.95
RCP03789,Chole Bhature,Indian,high,17.546199999999995,459.0,48.0,28.0,7.0,11.0,34.0,749.0,4.0,1525.0,False,False,5.0,14.14
RCP03790,Gulab Jamun,Indian,medium,7.615974499999999,248.0,14.0,11.0,8.0,8.0,70.0,683.0,5.0,4550.0,True,False,7.0,14.42
RCP03791,Idli,Indian,high,26.127390000000002,491.0,35.0,16.0,9.0,6.0,30.0,730.0,4.9,2865.0,False,False,6.0,13.87
RCP03792,Chole Bhature,Indian,medium,6.96764,778.0,6.0,23.0,9.0,11.0,45.0,934.0,3.7,13.0,True,True,5.0,7.12
RCP03793,Gulab Jamun,Indian,high,12.264060499999998,529.0,8.0,11.0,11.0,11.0,39.0,477.0,3.9,4374.0,True,False,5.0,22.84
RCP03794,Tandoori Chicken,Indian,high,10.580339999999996,683.0,21.0,28.0,6.0,2.0,46.0,1011.0,4.2,3673.0,False,False,7.0,23.14
RCP03795,Butter Chicken,Indian,medium,2.9361159999999993,310.0,36.0,25.0,4.0,3.0,55.0,1488.0,3.6,4855.0,False,False,6.0,19.99
RCP03796,Dosa,Indian,medium,3.29184,320.0,15.0,26.0,15.0,12.0,30.0,1063.0,4.5,1307.0,True,False,4.0,10.69
RCP03797,Rogan Josh,Indian,high,17.11825,566.0,41.0,29.0,12.0,7.0,45.0,1066.0,3.6,803.0,False,True,3.0,15.11
RCP03798,Masala Dosa,Indian,medium,6.8874945,633.0,40.0,25.0,6.0,13.0,37.0,584.0,3.9,3476.0,False,False,6.0,6.54
RCP03799,Tandoori Chicken,Indian,high,13.911010499999994,364.0,34.0,28.0,18.0,7.0,64.0,253.0,4.3,367.0,False,False,4.0,16.38
RCP03800,Indian Appetizers Special 217,Indian,low,1.8623099999999997,662.0,45.0,30.0,7.0,6.0,47.0,1190.0,3.6,724.0,False,False,3.0,7.75
RCP03801,Dosa,Indian,high,37.142391499999995,679.0,25.0,29.0,7.0,7.0,58.0,889.0,4.3,3195.0,False,False,7.0,20.22
RCP03802,Dosa,Indian,high,12.32309,597.0,15.0,22.0,7.0,9.0,59.0,321.0,4.7,4226.0,True,False,5.0,8.21
RCP03803,Indian Appetizers Special 220,Indian,medium,2.91575,672.0,49.0,19.0,5.0,2.0,61.0,1021.0,3.7,2915.0,False,False,5.0,6.44
RCP03804,Rogan Josh,Indian,low,1.93153,418.0,9.0,22.0,9.0,7.0,51.0,984.0,3.8,740.0,True,False,6.0,23.24
RCP03805,Indian Appetizers Special 222,Indian,high,9.069559999999996,745.0,32.0,26.0,18.0,10.0,68.0,725.0,3.9,1980.0,False,False,2.0,12.08
RCP03806,Vindaloo,Indian,high,10.126853000000002,340.0,26.0,36.0,18.0,2.0,55.0,1066.0,3.9,3245.0,False,True,2.0,21.44
RCP03807,Gulab Jamun,Indian,high,25.04427,325.0,44.0,26.0,19.0,14.0,45.0,249.0,3.5,2980.0,False,False,5.0,18.59
RCP03808,Indian Appetizers Special 225,Indian,high,36.83022,655.0,22.0,20.0,15.0,10.0,38.0,1232.0,4.9,1140.0,False,False,4.0,17.11
RCP03809,Naan,Indian,high,18.8837805,765.0,24.0,18.0,11.0,3.0,75.0,420.0,3.8,3487.0,False,False,6.0,21.02
RCP03810,Chole Bhature,Indian,high,57.708943,492.0,30.0,23.0,14.0,5.0,49.0,564.0,4.0,4248.0,False,False,5.0,21.34
RCP03811,Chole Bhature,Indian,high,10.204099999999997,343.0,20.0,18.0,6.0,13.0,65.0,315.0,4.8,4258.0,False,True,5.0,10.71
RCP03812,Indian Appetizers Special 229,Indian,low,0.5929899999999999,244.0,11.0,15.0,4.0,9.0,63.0,1492.0,4.3,2787.0,True,False,5.0,3.83
RCP03813,Indian Appetizers Special 230,Indian,medium,2.16458,393.0,17.0,23.0,16.0,8.0,66.0,653.0,4.2,3823.0,True,False,5.0,21.21
RCP03814,Indian Appetizers Special 231,Indian,high,13.109816,600.0,40.0,17.0,9.0,5.0,44.0,230.0,4.0,1906.0,False,False,2.0,15.96
RCP03815,Biryani,Indian,high,8.739125000000003,198.0,39.0,25.0,10.0,6.0,63.0,679.0,4.1,3205.0,False,False,2.0,13.27
RCP03816,Indian Appetizers Special 233,Indian,low,1.8986899999999998,168.0,18.0,10.0,10.0,2.0,61.0,835.0,5.0,2717.0,True,False,6.0,21.25
RCP03817,Rogan Josh,Indian,high,15.249426,610.0,13.0,15.0,11.0,11.0,60.0,1400.0,4.5,4565.0,True,False,5.0,13.47
RCP03818,Rogan Josh,Indian,high,9.347600000000003,298.0,11.0,26.0,10.0,9.0,76.0,687.0,3.7,1314.0,True,False,6.0,4.2
RCP03819,Indian Appetizers Special 236,Indian,medium,3.6241454999999996,628.0,36.0,33.0,3.0,5.0,79.0,1246.0,3.6,1222.0,False,False,7.0,9.28
RCP03820,Indian Appetizers Special 237,Indian,medium,5.271275,666.0,10.0,16.0,12.0,5.0,41.0,247.0,4.6,3742.0,True,False,2.0,10.0
RCP03821,Chole Bhature,Indian,medium,5.27143,658.0,17.0,24.0,19.0,12.0,43.0,341.0,3.5,2055.0,True,False,7.0,16.88
RCP03822,Indian Appetizers Special 239,Indian,high,10.571513,776.0,42.0,34.0,13.0,8.0,32.0,598.0,3.8,703.0,False,False,6.0,10.37
RCP03823,Chole Bhature,Indian,medium,2.5759774999999996,446.0,11.0,24.0,4.0,13.0,40.0,303.0,3.9,2686.0,True,False,4.0,5.43
RCP03824,Naan,Indian,medium,7.43799,578.0,48.0,27.0,8.0,14.0,57.0,1299.0,4.3,2607.0,False,False,3.0,14.37
RCP03825,Indian Appetizers Special 242,Indian,medium,5.078225,210.0,12.0,24.0,15.0,5.0,33.0,492.0,4.3,1212.0,True,False,3.0,8.94
RCP03826,Tandoori Chicken,Indian,high,35.003827,503.0,20.0,16.0,5.0,14.0,43.0,1414.0,4.9,3418.0,False,False,6.0,9.47
RCP03827,Rogan Josh,Indian,medium,2.4721465,162.0,14.0,24.0,5.0,14.0,53.0,924.0,3.7,3073.0,True,False,5.0,5.73
RCP03828,Indian Appetizers Special 245,Indian,medium,4.7274775,242.0,12.0,20.0,14.0,3.0,54.0,1076.0,4.5,4493.0,True,True,3.0,19.26
RCP03829,Indian Appetizers Special 246,Indian,low,1.13387,208.0,13.0,24.0,13.0,8.0,37.0,496.0,4.8,3803.0,True,False,7.0,2.23
RCP03830,Indian Appetizers Special 247,Indian,medium,6.154245,562.0,7.0,27.0,14.0,9.0,79.0,438.0,5.0,1500.0,True,False,3.0,19.19
RCP03831,Rogan Josh,Indian,medium,2.4231799999999994,598.0,5.0,19.0,7.0,6.0,63.0,396.0,4.0,1183.0,True,False,7.0,23.07
RCP03832,Indian Appetizers Special 249,Indian,high,8.32847,721.0,31.0,37.0,13.0,3.0,39.0,672.0,4.4,851.0,False,False,7.0,18.74
RCP03833,Biryani,Indian,low,0.6487499999999997,612.0,11.0,17.0,14.0,12.0,77.0,1185.0,4.3,4677.0,True,False,6.0,21.4
RCP03834,Chole Bhature,Indian,high,8.76048,661.0,28.0,32.0,17.0,4.0,54.0,288.0,4.1,4383.0,False,False,7.0,22.43
RCP03835,Rogan Josh,Indian,medium,2.29419,661.0,43.0,17.0,18.0,4.0,66.0,1238.0,3.8,3028.0,False,False,7.0,24.92
RCP03836,Indian Appetizers Special 253,Indian,medium,3.5944899999999995,491.0,5.0,13.0,13.0,14.0,32.0,244.0,4.7,1782.0,True,False,4.0,3.65
RCP03837,Samosa,Indian,medium,4.6804475000000005,218.0,20.0,16.0,12.0,8.0,39.0,519.0,4.4,2750.0,False,False,7.0,3.29
RCP03838,Samosa,Indian,high,9.552373,763.0,37.0,37.0,10.0,2.0,59.0,835.0,4.1,2729.0,False,False,5.0,4.92
RCP03839,Masala Dosa,Indian,high,9.58427,394.0,27.0,36.0,5.0,11.0,43.0,934.0,5.0,3515.0,False,False,2.0,11.8
RCP03840,Vindaloo,Indian,low,0.9711499999999997,766.0,10.0,21.0,5.0,3.0,47.0,1190.0,3.7,954.0,True,False,6.0,22.04
RCP03841,Naan,Indian,high,19.832703000000002,585.0,42.0,20.0,5.0,6.0,51.0,798.0,3.7,3027.0,False,False,5.0,14.56
RCP03842,Masala Dosa,Indian,high,56.077413,746.0,33.0,21.0,9.0,6.0,33.0,1408.0,4.7,4425.0,False,False,2.0,16.12
RCP03843,Indian Appetizers Special 260,Indian,medium,6.024569999999999,308.0,34.0,38.0,9.0,14.0,45.0,466.0,3.8,1149.0,False,True,7.0,21.97
RCP03844,Chole Bhature,Indian,low,1.0210589999999997,763.0,44.0,32.0,9.0,4.0,34.0,1150.0,3.9,4372.0,False,False,6.0,13.97
RCP03845,Gulab Jamun,Indian,high,15.983284999999999,621.0,28.0,27.0,9.0,13.0,68.0,487.0,4.8,4292.0,False,False,6.0,23.46
RCP03846,Vindaloo,Indian,high,27.60147,264.0,23.0,31.0,2.0,6.0,73.0,1216.0,3.6,1318.0,False,False,2.0,15.18
RCP03847,Chole Bhature,Indian,high,12.4792,276.0,22.0,21.0,12.0,3.0,59.0,346.0,4.5,3439.0,False,False,3.0,13.38
RCP03848,Indian Appetizers Special 265,Indian,low,0.98241,783.0,15.0,27.0,13.0,8.0,51.0,632.0,3.7,4100.0,True,False,6.0,23.08
RCP03849,Butter Chicken,Indian,high,13.21025,238.0,34.0,21.0,10.0,2.0,53.0,330.0,4.6,4603.0,False,False,5.0,6.77
RCP03850,Paneer Tikka,Indian,high,8.516589,746.0,33.0,26.0,12.0,10.0,70.0,812.0,4.3,2177.0,False,False,2.0,5.59
RCP03851,Tandoori Chicken,Indian,high,17.490108999999993,295.0,32.0,30.0,11.0,4.0,57.0,514.0,4.2,2365.0,False,False,5.0,2.73
RCP03852,Indian Appetizers Special 269,Indian,high,15.823226999999997,783.0,25.0,28.0,12.0,7.0,33.0,1146.0,4.1,3712.0,False,False,6.0,18.64
RCP03853,Vindaloo,Indian,high,10.970459,646.0,42.0,29.0,11.0,3.0,32.0,1412.0,4.0,2410.0,False,False,7.0,8.88
RCP03854,Dal Tadka,Indian,high,19.769574999999996,673.0,34.0,31.0,5.0,12.0,71.0,231.0,4.6,3894.0,False,False,4.0,20.38
RCP03855,Samosa,Indian,low,1.0469359999999996,587.0,17.0,20.0,7.0,5.0,68.0,1304.0,4.9,903.0,True,False,4.0,22.92
RCP03856,Indian Appetizers Special 273,Indian,low,1.0098799999999999,195.0,5.0,18.0,3.0,13.0,48.0,509.0,5.0,927.0,True,False,5.0,11.8
RCP03857,Indian Appetizers Special 274,Indian,medium,2.77773,667.0,5.0,24.0,12.0,6.0,34.0,1139.0,4.0,369.0,True,False,5.0,2.67
RCP03858,Indian Appetizers Special 275,Indian,high,42.185520000000004,487.0,21.0,27.0,4.0,12.0,51.0,606.0,4.8,4957.0,False,False,7.0,5.87
RCP03859,Paneer Tikka,Indian,high,14.429842,491.0,48.0,21.0,17.0,2.0,78.0,1317.0,3.9,207.0,False,False,2.0,19.08
RCP03860,Gulab Jamun,Indian,high,29.3151265,313.0,37.0,17.0,4.0,12.0,58.0,1117.0,4.6,1578.0,False,False,3.0,9.18
RCP03861,Gulab Jamun,Indian,high,19.633866,605.0,34.0,15.0,4.0,5.0,66.0,259.0,5.0,4969.0,False,False,4.0,19.05
RCP03862,Indian Appetizers Special 279,Indian,high,17.596560000000004,687.0,35.0,21.0,13.0,8.0,36.0,1323.0,3.7,2342.0,False,False,7.0,21.84
RCP03863,Biryani,Indian,high,56.527801000000004,402.0,26.0,19.0,8.0,8.0,73.0,289.0,4.2,3608.0,False,False,3.0,8.01
RCP03864,Biryani,Indian,high,15.185865,426.0,28.0,38.0,16.0,3.0,40.0,1317.0,4.4,3190.0,False,False,5.0,15.13
RCP03865,Idli,Indian,medium,6.1943600000000005,295.0,43.0,28.0,18.0,10.0,52.0,756.0,4.8,2335.0,False,False,4.0,9.04
RCP03866,Rogan Josh,Indian,high,53.65445499999999,501.0,34.0,29.0,12.0,6.0,51.0,979.0,5.0,1744.0,False,False,3.0,17.69
RCP03867,Indian Appetizers Special 284,Indian,medium,3.9166380000000003,729.0,5.0,28.0,6.0,12.0,76.0,912.0,3.9,1776.0,True,False,6.0,23.32
RCP03868,Dal Tadka,Indian,high,8.81298,473.0,29.0,20.0,2.0,7.0,44.0,725.0,4.7,625.0,False,False,2.0,14.2
RCP03869,Dosa,Indian,high,43.19695000000001,699.0,37.0,33.0,11.0,8.0,37.0,724.0,4.0,3424.0,False,False,6.0,12.36
RCP03870,Indian Appetizers Special 287,Indian,low,1.4535859999999998,347.0,40.0,28.0,8.0,2.0,74.0,633.0,4.3,1013.0,False,False,6.0,9.91
RCP03871,Indian Appetizers Special 288,Indian,high,27.7089855,547.0,45.0,17.0,10.0,10.0,65.0,692.0,4.0,4050.0,False,False,7.0,15.28
RCP03872,Indian Appetizers Special 289,Indian,high,28.640589499999997,743.0,37.0,22.0,13.0,12.0,69.0,468.0,4.4,4807.0,False,False,7.0,17.57
RCP03873,Indian Appetizers Special 290,Indian,medium,3.8952099999999996,728.0,13.0,18.0,12.0,10.0,63.0,1247.0,4.1,2885.0,True,True,2.0,12.39
RCP03874,Biryani,Indian,low,0.8640299999999999,252.0,28.0,32.0,9.0,8.0,56.0,856.0,4.2,293.0,False,False,4.0,14.22
RCP03875,Indian Appetizers Special 292,Indian,high,12.734020000000001,439.0,11.0,15.0,16.0,2.0,78.0,923.0,5.0,706.0,True,False,6.0,9.42
RCP03876,Dosa,Indian,high,22.40708,600.0,27.0,38.0,13.0,12.0,57.0,205.0,4.7,88.0,False,False,6.0,24.38
RCP03877,Gulab Jamun,Indian,high,21.1083,189.0,41.0,15.0,6.0,5.0,32.0,605.0,4.1,653.0,False,False,6.0,6.89
RCP03878,Indian Appetizers Special 295,Indian,high,18.287248,752.0,32.0,29.0,13.0,13.0,43.0,1105.0,4.4,1787.0,False,False,3.0,2.12
RCP03879,Masala Dosa,Indian,high,14.45654,581.0,31.0,30.0,7.0,8.0,74.0,1406.0,4.6,4510.0,False,True,7.0,3.4
RCP03880,Dal Tadka,Indian,high,12.772905999999999,539.0,48.0,21.0,16.0,10.0,64.0,393.0,4.0,1052.0,False,False,7.0,20.96
RCP03881,Indian Appetizers Special 298,Indian,high,56.72019,772.0,42.0,15.0,2.0,7.0,55.0,485.0,3.6,823.0,False,False,7.0,22.73
RCP03882,Indian Appetizers Special 299,Indian,high,18.035406000000002,331.0,20.0,23.0,11.0,3.0,63.0,565.0,3.9,4821.0,False,False,5.0,24.37
RCP03883,Indian Appetizers Special 300,Indian,medium,3.03825,235.0,41.0,32.0,7.0,4.0,50.0,1294.0,4.4,2345.0,False,False,3.0,21.81
RCP03884,Tandoori Chicken,Indian,high,9.637117000000002,724.0,21.0,21.0,7.0,3.0,33.0,1381.0,4.3,4061.0,False,False,5.0,22.86
RCP03885,Paneer Tikka,Indian,low,1.7433899999999996,766.0,33.0,16.0,19.0,3.0,41.0,1057.0,4.9,3893.0,False,False,2.0,8.09
RCP03886,Indian Appetizers Special 303,Indian,high,16.545884999999995,262.0,21.0,19.0,2.0,5.0,50.0,1498.0,4.6,4189.0,False,False,3.0,8.24
RCP03887,Tandoori Chicken,Indian,medium,3.1949809999999994,248.0,40.0,21.0,14.0,14.0,53.0,620.0,4.6,4779.0,False,False,2.0,10.28
RCP03888,Naan,Indian,low,1.5903739999999995,589.0,47.0,26.0,16.0,3.0,59.0,280.0,4.3,275.0,False,False,6.0,8.77
RCP03889,Indian Appetizers Special 306,Indian,medium,5.548049999999999,594.0,26.0,31.0,17.0,8.0,45.0,536.0,4.9,4424.0,False,False,5.0,24.82
RCP03890,Samosa,Indian,medium,3.766935,158.0,6.0,25.0,3.0,11.0,33.0,703.0,4.9,2698.0,True,False,7.0,10.96
RCP03891,Chole Bhature,Indian,medium,2.2752099999999995,179.0,12.0,24.0,10.0,14.0,44.0,628.0,5.0,4104.0,True,False,4.0,7.71
RCP03892,Tandoori Chicken,Indian,low,1.4761399999999998,586.0,17.0,16.0,9.0,13.0,38.0,585.0,4.0,4211.0,True,False,3.0,9.83
RCP03893,Dal Tadka,Indian,high,13.789759,796.0,24.0,34.0,5.0,6.0,38.0,1226.0,4.3,136.0,False,False,6.0,21.89
RCP03894,Indian Appetizers Special 311,Indian,high,14.883294999999999,538.0,37.0,26.0,10.0,12.0,31.0,972.0,4.1,4632.0,False,False,3.0,20.17
RCP03895,Chole Bhature,Indian,high,17.4778835,489.0,27.0,29.0,15.0,14.0,66.0,205.0,4.3,164.0,False,False,4.0,18.1
RCP03896,Gulab Jamun,Indian,high,8.585389000000001,711.0,40.0,23.0,14.0,8.0,51.0,1399.0,4.9,2373.0,False,False,6.0,23.02
RCP03897,Indian Appetizers Special 314,Indian,medium,7.232074999999999,574.0,43.0,28.0,5.0,9.0,37.0,1032.0,3.6,3697.0,False,False,7.0,2.2
RCP03898,Samosa,Indian,high,21.216765000000002,341.0,22.0,24.0,11.0,10.0,71.0,792.0,4.1,215.0,False,False,5.0,6.21
RCP03899,Indian Appetizers Special 316,Indian,medium,3.6580885,585.0,26.0,36.0,13.0,10.0,68.0,511.0,4.8,2865.0,False,False,4.0,13.99
RCP03900,Chole Bhature,Indian,low,0.8563499999999997,306.0,20.0,36.0,2.0,10.0,59.0,1018.0,4.9,2687.0,False,False,4.0,7.54
RCP03901,Chole Bhature,Indian,high,24.281916000000002,542.0,36.0,26.0,18.0,13.0,33.0,912.0,4.0,2902.0,False,True,3.0,17.93
RCP03902,Dal Tadka,Indian,high,13.65156,740.0,49.0,35.0,18.0,13.0,44.0,810.0,4.1,1551.0,False,False,4.0,9.02
RCP03903,Rogan Josh,Indian,high,17.650125000000003,406.0,24.0,17.0,15.0,4.0,66.0,684.0,4.6,4663.0,False,False,6.0,3.39
RCP03904,Idli,Indian,low,1.8996979999999999,482.0,26.0,20.0,13.0,10.0,64.0,773.0,4.2,1154.0,False,False,2.0,8.11
RCP03905,Dosa,Indian,low,0.9518469999999999,400.0,18.0,26.0,3.0,7.0,58.0,914.0,4.2,2802.0,True,False,3.0,15.34
RCP03906,Dosa,Indian,high,14.843250999999999,161.0,29.0,23.0,10.0,11.0,39.0,664.0,4.2,2948.0,False,False,7.0,17.9
RCP03907,Indian Appetizers Special 324,Indian,medium,4.2247699999999995,416.0,15.0,21.0,13.0,6.0,36.0,451.0,3.7,882.0,True,False,3.0,6.58
RCP03908,Paneer Tikka,Indian,high,17.48835,324.0,37.0,16.0,7.0,3.0,54.0,271.0,4.8,360.0,False,False,3.0,10.84
RCP03909,Indian Appetizers Special 326,Indian,high,34.389465,610.0,21.0,22.0,17.0,9.0,35.0,606.0,4.9,3082.0,False,False,2.0,2.6
